-87.800990999999996,41.954689999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.800990999999996,41.954689999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.769278999999997,41.994990999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.824811999999994,41.974088999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.824811999999994,41.974088999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.666454999999999,41.921599999999998,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.654491000000007,41.891117999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.654223999999999,41.867108000000002,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.654223999999999,41.867108000000002,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.655231999999998,41.896281999999999,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.694259000000002,41.919342999999998,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.632085000000004,41.921965,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.632085000000004,41.921965,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.676709000000002,41.688324000000001,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.676709000000002,41.688324000000001,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.648859999999999,41.862291999999997,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.666014000000004,41.720847999999997,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.677511999999993,41.731921999999997,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.677511999999993,41.731921999999997,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.611559999999997,41.891126,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.611559999999997,41.891126,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.795585000000003,41.999128999999996,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.687768999999989,42.017429999999997,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.760885999999999,41.907645000000002,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.649642,41.732984000000002,88.0,60.0,74.0,19.283333333333335,4.3499999999999996,0.0,6.5,58.0,22.0,68.0,50.571428571428569,29.390000000000001,0.0,9.0,10.0,5.7999999999999998,0.15285714285714286,0.0
-87.800990999999996,41.954689999999999,64.0,47.0,56.0,19.383333333333333,4.2833333333333332,0.41999999999999998,7.5999999999999996,48.0,23.0,69.571428571428569,58.714285714285715,29.100000000000001,9.0,0.0,-9.0,5.2000000000000002,0.15142857142857144,0.0
